"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"g__Caldibacillus_B"	"Treatment"	"FMT"	"TreatmentFMT"	-1.82007878580544	0.155521004796463	1.89114837410067	0.32781155823925	0.994616820034024	0.548162698763255	0.998277976753966	NA	"abundance"	111	6
"g__Clostridium_J"	"Treatment"	"FMT"	"TreatmentFMT"	1.33588501641142	0.155521004796463	0.632047243482916	0.363081561002648	0.994616820034024	0.594334902065176	0.998277976753966	NA	"abundance"	111	3
"g__Clostridium_T"	"Treatment"	"FMT"	"TreatmentFMT"	0.138701982245888	0.155521004796463	1.05235751596969	0.888025543700893	0.994616820034024	0.987461721136519	0.998277976753966	NA	"abundance"	111	18
"g__Comamonas_F_589250"	"Treatment"	"FMT"	"TreatmentFMT"	-0.647687493146001	0.155521004796463	1.0613735760016	0.389806431389509	0.994616820034024	0.627663808826394	0.998277976753966	NA	"abundance"	111	21
"g__Curtobacterium"	"Treatment"	"FMT"	"TreatmentFMT"	-1.16218375525239	0.155521004796463	1.21942632456555	0.26136250352176	0.994616820034024	0.454414648796358	0.998277976753966	NA	"abundance"	111	14
"g__Dubosiella"	"Treatment"	"FMT"	"TreatmentFMT"	1.18739848843443	0.155521004796463	0.995481176783844	0.378580341260964	0.994616820034024	0.61383760773266	0.998277976753966	NA	"abundance"	111	33
"g__Duncaniella"	"Treatment"	"FMT"	"TreatmentFMT"	0.637773476463331	0.155521004796463	1.71463957424472	0.840648894528584	0.994616820034024	0.912538721302017	0.998277976753966	NA	"abundance"	111	17
"g__Enterococcus_H_360604"	"Treatment"	"FMT"	"TreatmentFMT"	-0.358795184871023	0.155521004796463	0.762867766612496	0.408848474774153	0.994616820034024	0.650539874223154	0.998277976753966	NA	"abundance"	111	93
"g__Faecalibaculum"	"Treatment"	"FMT"	"TreatmentFMT"	0.11333491286326	0.155521004796463	1.96230235706002	0.930507136639426	0.994616820034024	0.691505298035572	0.998277976753966	NA	"abundance"	111	13
"g__Granulimonas"	"Treatment"	"FMT"	"TreatmentFMT"	2.11605248218913	0.155521004796463	0.7087039328819	0.246894545568733	0.994616820034024	0.432832174505875	0.998277976753966	NA	"abundance"	111	3
"g__JC017"	"Treatment"	"FMT"	"TreatmentFMT"	-1.17621143486684	0.155521004796463	1.00461604390075	0.17986035520478	0.994616820034024	0.32737096303517	0.998277976753966	NA	"abundance"	111	13
"g__Klebsiella_724518"	"Treatment"	"FMT"	"TreatmentFMT"	-6.47817925922887	0.155521004796463	4.20456682427343	0.182718192824162	0.994616820034024	0.332050447659397	0.998277976753966	NA	"abundance"	111	6
"g__Kroppenstedtia_A"	"Treatment"	"FMT"	"TreatmentFMT"	0.504883247299049	0.155521004796463	2.65891219958803	0.948241488818728	0.994616820034024	0.809316819002516	0.998277976753966	NA	"abundance"	111	3
"g__Lacrimispora"	"Treatment"	"FMT"	"TreatmentFMT"	-2.53770803328391	0.155521004796463	0.423370722436007	0.108678201823778	0.994616820034024	0.205545452095905	0.998277976753966	NA	"abundance"	111	3
"g__Lacticaseibacillus"	"Treatment"	"FMT"	"TreatmentFMT"	0.747567473183605	0.155521004796463	1.34887909151846	0.744295832481465	0.994616820034024	0.277631128845724	0.998277976753966	NA	"abundance"	111	8
"g__Lactobacillus"	"Treatment"	"FMT"	"TreatmentFMT"	-0.49039778335575	0.155521004796463	0.983895222234111	0.434776645452685	0.994616820034024	0.68052255947428	0.998277976753966	NA	"abundance"	111	52
"g__Lactococcus_A_346120"	"Treatment"	"FMT"	"TreatmentFMT"	-1.14669081890371	0.155521004796463	2.01989825157864	0.605592726354797	0.994616820034024	0.844442902495758	0.998277976753966	NA	"abundance"	111	3
"g__Laedolimicola"	"Treatment"	"FMT"	"TreatmentFMT"	0.0874639977116216	0.155521004796463	2.82106580435111	0.945713206886212	0.994616820034024	0.426223452656928	0.998277976753966	NA	"abundance"	111	7
"g__Lawsonibacter"	"Treatment"	"FMT"	"TreatmentFMT"	1.517442166372	0.155521004796463	1.36726838766659	0.399857658519806	0.994616820034024	0.482064235886391	0.998277976753966	NA	"abundance"	111	9
"g__Lepagella"	"Treatment"	"FMT"	"TreatmentFMT"	-0.875692183952599	0.155521004796463	1.29594698870202	0.391425872929933	0.994616820034024	0.629637531860906	0.998277976753966	NA	"abundance"	111	11
"g__Ligilactobacillus"	"Treatment"	"FMT"	"TreatmentFMT"	0.772977919434432	0.155521004796463	1.23431137498279	0.69632827871119	0.994616820034024	0.883236575244072	0.998277976753966	NA	"abundance"	111	49
"g__Limosilactobacillus"	"Treatment"	"FMT"	"TreatmentFMT"	1.27007016960488	0.155521004796463	1.11067855641164	0.399273867130796	0.994616820034024	0.639128113288012	0.998277976753966	NA	"abundance"	111	14
"g__Lysinibacillus_304693"	"Treatment"	"FMT"	"TreatmentFMT"	0.155521004796463	0.155521004796463	1.43246201068955	0.933608840586436	0.994616820034024	0.995592213951723	0.998277976753966	NA	"abundance"	111	4
"g__Mammaliicoccus_319278"	"Treatment"	"FMT"	"TreatmentFMT"	1.49362627377346	0.155521004796463	1.92052293512363	0.574823067227114	0.994616820034024	0.357386772949453	0.998277976753966	NA	"abundance"	111	5
"g__Merdibacter"	"Treatment"	"FMT"	"TreatmentFMT"	-2.49931088235714	0.155521004796463	1.71642569804617	0.205124136114713	0.994616820034024	0.368172361012619	0.998277976753966	NA	"abundance"	111	5
"g__Microbacterium_A_383321"	"Treatment"	"FMT"	"TreatmentFMT"	0.22715979617751	0.155521004796463	0.879752618499856	0.946388675326751	0.994616820034024	0.880420235017171	0.998277976753966	NA	"abundance"	111	7
"g__Novosphingobium"	"Treatment"	"FMT"	"TreatmentFMT"	1.2533592475209	0.155521004796463	0.982225726113582	0.368769427556115	0.994616820034024	0.601547964412166	0.998277976753966	NA	"abundance"	111	8
"g__Paenibacillus_A"	"Treatment"	"FMT"	"TreatmentFMT"	-1.11039550750228	0.155521004796463	1.24389765102136	0.300231639262675	0.994616820034024	0.510324241310997	0.998277976753966	NA	"abundance"	111	9
"g__Paenibacillus_J_366884"	"Treatment"	"FMT"	"TreatmentFMT"	1.99130010537635	0.155521004796463	1.22888581691726	0.402916611036641	0.994616820034024	0.64349142662403	0.998277976753966	NA	"abundance"	111	3
"g__Pandoraea"	"Treatment"	"FMT"	"TreatmentFMT"	0.0925473702311991	0.155521004796463	0.983282479612593	0.841633353214271	0.994616820034024	0.405133571889086	0.998277976753966	NA	"abundance"	111	35
"g__Paraclostridium"	"Treatment"	"FMT"	"TreatmentFMT"	0.244476463648805	0.155521004796463	1.34058073056393	0.97367358679838	0.994616820034024	0.970023798717631	0.998277976753966	NA	"abundance"	111	11
"g__Parasutterella_564865"	"Treatment"	"FMT"	"TreatmentFMT"	-0.361739458591138	0.155521004796463	0.797976338265738	0.423122985866357	0.994616820034024	0.0951379699712051	0.998277976753966	NA	"abundance"	111	56
"g__Plantibacter"	"Treatment"	"FMT"	"TreatmentFMT"	2.65458153044732	0.155521004796463	1.74040741119414	0.309089494933748	0.994616820034024	0.522642673989096	0.998277976753966	NA	"abundance"	111	4
"g__Pseudomonas_E_647464"	"Treatment"	"FMT"	"TreatmentFMT"	-0.255333255057489	0.155521004796463	1.55336788264095	0.747838570716153	0.994616820034024	0.913754208499349	0.998277976753966	NA	"abundance"	111	5
"g__Romboutsia_B"	"Treatment"	"FMT"	"TreatmentFMT"	-0.695063544576556	0.155521004796463	0.725929524869675	0.201667515365965	0.994616820034024	0.362665243978049	0.998277976753966	NA	"abundance"	111	31
"g__Rudaeicoccus"	"Treatment"	"FMT"	"TreatmentFMT"	-1.93673324989379	0.155521004796463	0.827172860523877	0.0220311160647971	0.994616820034024	0.0435768620545337	0.998277976753966	NA	"abundance"	111	16
"g__Sporosarcina"	"Treatment"	"FMT"	"TreatmentFMT"	-0.95443030156794	0.155521004796463	1.68599531142853	0.500504675121176	0.994616820034024	0.750504420424198	0.998277976753966	NA	"abundance"	111	6
"g__Staphylococcus"	"Treatment"	"FMT"	"TreatmentFMT"	-0.159633186086012	0.155521004796463	1.10411470999972	0.687179350309652	0.994616820034024	0.527104939174927	0.998277976753966	NA	"abundance"	111	32
"g__Stenotrophomonas_A_615274"	"Treatment"	"FMT"	"TreatmentFMT"	0.801422557710055	0.155521004796463	1.63358396022435	0.755672724734799	0.994616820034024	0.795974164302256	0.998277976753966	NA	"abundance"	111	26
"g__Streptococcus"	"Treatment"	"FMT"	"TreatmentFMT"	2.65380162539205	0.155521004796463	2.43794355548115	0.433530333912204	0.994616820034024	0.550642806346041	0.998277976753966	NA	"abundance"	111	4
"g__Thermoactinomyces_A"	"Treatment"	"FMT"	"TreatmentFMT"	0.702389102530379	0.155521004796463	0.782803740334647	0.696187821477802	0.994616820034024	0.85694483133903	0.998277976753966	NA	"abundance"	111	3
"g__Turicibacter"	"Treatment"	"FMT"	"TreatmentFMT"	1.02638257704513	0.155521004796463	1.04897410843006	0.490702666089375	0.994616820034024	0.387171079554069	0.998277976753966	NA	"abundance"	111	57
"g__Weissella"	"Treatment"	"FMT"	"TreatmentFMT"	1.54580341661477	0.155521004796463	2.49131157351141	0.662386478629423	0.994616820034024	0.550642806346041	0.998277976753966	NA	"abundance"	111	4
"o__Lachnospirales Order"	"Treatment"	"FMT"	"TreatmentFMT"	3.82809723408916	0.155521004796463	0.220489325641069	0.0589703989104311	0.994616820034024	0.114463289873207	0.998277976753966	NA	"abundance"	111	3
"c__Bacilli_A Class"	"Treatment"	"FMT"	"TreatmentFMT"	0.94415173117879	0	1.07171610720424	0.378333051581327	0.994616820034024	0.613530205243815	0.998277976753966	NA	"prevalence"	111	4
"c__Chloroplast Class"	"Treatment"	"FMT"	"TreatmentFMT"	-0.24019809863616	0	0.382099558074198	0.529593280170257	0.994616820034024	0.345034426731677	0.998277976753966	NA	"prevalence"	111	48
"d__Bacteria Kingdom"	"Treatment"	"FMT"	"TreatmentFMT"	-1.04138181170469	0	1.06830176826511	0.329658897535027	0.994616820034024	0.550642806346045	0.998277976753966	NA	"prevalence"	111	4
"f__Coprobacillaceae Family"	"Treatment"	"FMT"	"TreatmentFMT"	-0.726513725574731	0	0.846630368159256	0.390824069559828	0.994616820034024	0.628904685772351	0.998277976753966	NA	"prevalence"	111	6
"f__Mitochondria Family"	"Treatment"	"FMT"	"TreatmentFMT"	-0.251898964296901	0	0.624715196570802	0.686784853921621	0.994616820034024	0.0332934823418524	0.998277976753966	NA	"prevalence"	111	11
"f__Oscillospiraceae_88309 Family"	"Treatment"	"FMT"	"TreatmentFMT"	-0.726513725574731	0	0.846630368159256	0.390824069559828	0.994616820034024	0.628904685772351	0.998277976753966	NA	"prevalence"	111	6
"f__Paenibacillaceae_367444 Family"	"Treatment"	"FMT"	"TreatmentFMT"	-2.25918390004113	0	2.09215476318991	0.280215244842811	0.994616820034024	0.280215244842811	0.998277976753966	NA	"prevalence"	111	2
"f__Peptostreptococcaceae_256921 Family"	"Treatment"	"FMT"	"TreatmentFMT"	-0.0442443276686154	0	1.27926195732997	0.972410006318433	0.994616820034024	0.972410006318433	0.998277976753966	NA	"prevalence"	111	2
"f__Tissierellaceae Family"	"Treatment"	"FMT"	"TreatmentFMT"	-1.75663576804567	0	0.997156967778618	0.0781294346034447	0.994616820034024	0.150154660655436	0.998277976753966	NA	"prevalence"	111	7
"f__UBA1242 Family"	"Treatment"	"FMT"	"TreatmentFMT"	-0.2518989642969	0	0.624715196570803	0.686784853921622	0.994616820034024	0.901896272267101	0.998277976753966	NA	"prevalence"	111	11
"g__Acidovorax_F_589733"	"Treatment"	"FMT"	"TreatmentFMT"	-0.726513725574731	0	0.846630368159256	0.390824069559828	0.994616820034024	0.628084893197985	0.998277976753966	NA	"prevalence"	111	6
"g__Adlercreutzia_A_404257"	"Treatment"	"FMT"	"TreatmentFMT"	-0.0442443276686147	0	1.27926195732997	0.972410006318434	0.994616820034024	0.972410006318434	0.998277976753966	NA	"prevalence"	111	2
"g__Agrobacterium"	"Treatment"	"FMT"	"TreatmentFMT"	-2.25918390004113	0	2.09215476318991	0.280215244842811	0.994616820034024	0.280215244842811	0.998277976753966	NA	"prevalence"	111	2
"g__Akkermansia"	"Treatment"	"FMT"	"TreatmentFMT"	-0.00828275056342558	0	0.391442155972648	0.98311835968681	0.994616820034024	0.789278525395364	0.998277976753966	NA	"prevalence"	111	41
"g__Alistipes_A_871400"	"Treatment"	"FMT"	"TreatmentFMT"	-0.341447509741781	0	0.762262718118509	0.654196927453168	0.994616820034024	0.0944455151385092	0.998277976753966	NA	"prevalence"	111	7
"g__Alkaliphilus_B"	"Treatment"	"FMT"	"TreatmentFMT"	-0.0442443276686151	0	1.27926195732997	0.972410006318434	0.994616820034024	0.972410006318434	0.998277976753966	NA	"prevalence"	111	2
"g__Anaerocolumna"	"Treatment"	"FMT"	"TreatmentFMT"	-2.25918390004113	0	2.09215476318991	0.280215244842811	0.994616820034024	0.280215244842811	0.998277976753966	NA	"prevalence"	111	2
"g__Anaerosalibacter"	"Treatment"	"FMT"	"TreatmentFMT"	-0.0500740365361402	0	0.962359253137307	0.958502732065427	0.994616820034024	0.99104073108164	0.998277976753966	NA	"prevalence"	111	4
"g__Anaerosporobacter"	"Treatment"	"FMT"	"TreatmentFMT"	-0.0442443276686157	0	1.27926195732997	0.972410006318433	0.994616820034024	0.972410006318433	0.998277976753966	NA	"prevalence"	111	2
"g__Aneurinibacillus_B_362085"	"Treatment"	"FMT"	"TreatmentFMT"	-0.227944908746189	0	0.581850966713639	0.695236855684026	0.994616820034024	0.789217932335449	0.998277976753966	NA	"prevalence"	111	13
"g__Arthrobacter_E_386002"	"Treatment"	"FMT"	"TreatmentFMT"	0.559085516121129	0	1.1332703143131	0.621773654195045	0.994616820034024	0.85694483133903	0.998277976753966	NA	"prevalence"	111	3
"g__Bacillus_A"	"Treatment"	"FMT"	"TreatmentFMT"	-0.438051967914945	0	0.888289996515754	0.621913160980611	0.994616820034024	0.857050342160327	0.998277976753966	NA	"prevalence"	111	5
"g__Bacillus_P_294101"	"Treatment"	"FMT"	"TreatmentFMT"	-0.056823029232271	0	0.648379998334082	0.930164027366017	0.994616820034024	0.901133574182386	0.998277976753966	NA	"prevalence"	111	10
"g__Bacteroides_H_857956"	"Treatment"	"FMT"	"TreatmentFMT"	1.04138181170469	0	1.0683017682651	0.329658897535025	0.994616820034024	0.550642806346042	0.998277976753966	NA	"prevalence"	111	107
"g__Borkfalkia"	"Treatment"	"FMT"	"TreatmentFMT"	0.631516986491606	0	0.539767468467445	0.242009133985726	0.994616820034024	0.425449847038931	0.998277976753966	NA	"prevalence"	111	17
"g__Brachybacterium"	"Treatment"	"FMT"	"TreatmentFMT"	-0.438051967914945	0	0.888289996515755	0.621913160980611	0.994616820034024	0.857050342160327	0.998277976753966	NA	"prevalence"	111	5
"g__Brevibacillus_D_362672"	"Treatment"	"FMT"	"TreatmentFMT"	-0.0500740365361402	0	0.962359253137307	0.958502732065427	0.994616820034024	0.938602651946167	0.998277976753966	NA	"prevalence"	111	4
"g__Brevibacterium"	"Treatment"	"FMT"	"TreatmentFMT"	-0.653403880325885	0	1.13063914768037	0.563327146484368	0.994616820034024	0.481882704288848	0.998277976753966	NA	"prevalence"	111	3
"g__Burkholderia"	"Treatment"	"FMT"	"TreatmentFMT"	-0.653403880325884	0	1.13063914768037	0.563327146484369	0.994616820034024	0.302310366737759	0.998277976753966	NA	"prevalence"	111	3
"g__C-19"	"Treatment"	"FMT"	"TreatmentFMT"	-0.28678521961039	0	0.681708206083845	0.673984255666985	0.994616820034024	0.89371373444699	0.998277976753966	NA	"prevalence"	111	9
"g__CAG-314"	"Treatment"	"FMT"	"TreatmentFMT"	-0.210690502090445	0	0.548302330582752	0.700785956498148	0.994616820034024	0.885884403684933	0.998277976753966	NA	"prevalence"	111	15
"g__CAG-873"	"Treatment"	"FMT"	"TreatmentFMT"	-2.25918390004113	0	2.09215476318991	0.280215244842811	0.994616820034024	0.280215244842811	0.998277976753966	NA	"prevalence"	111	2
"g__Caldibacillus_B"	"Treatment"	"FMT"	"TreatmentFMT"	-0.0529857523833977	0	0.808277978479514	0.947733013659472	0.994616820034024	0.548162698763255	0.998277976753966	NA	"prevalence"	111	6
"g__Cellulosimicrobium"	"Treatment"	"FMT"	"TreatmentFMT"	-2.25918390004113	0	2.09215476318991	0.280215244842811	0.994616820034024	0.280215244842811	0.998277976753966	NA	"prevalence"	111	2
"g__Cerasibacillus"	"Treatment"	"FMT"	"TreatmentFMT"	-2.25918390004113	0	2.09215476318991	0.280215244842811	0.994616820034024	0.280215244842811	0.998277976753966	NA	"prevalence"	111	2
"g__Clostridioides_A"	"Treatment"	"FMT"	"TreatmentFMT"	-2.25918390004113	0	2.09215476318991	0.280215244842811	0.994616820034024	0.280215244842811	0.998277976753966	NA	"prevalence"	111	2
"g__Clostridium_F"	"Treatment"	"FMT"	"TreatmentFMT"	2.20910986350497	0	2.14260169627263	0.302521666165721	0.994616820034024	0.302521666165721	0.998277976753966	NA	"prevalence"	111	2
"g__Clostridium_G"	"Treatment"	"FMT"	"TreatmentFMT"	-2.64716183141994	0	2.05913459750138	0.198593143970092	0.994616820034024	0.198593143970092	0.998277976753966	NA	"prevalence"	111	3
"g__Clostridium_J"	"Treatment"	"FMT"	"TreatmentFMT"	-0.653403880325884	0	1.13063914768037	0.563327146484369	0.994616820034024	0.594334902065176	0.998277976753966	NA	"prevalence"	111	3
"g__Clostridium_T"	"Treatment"	"FMT"	"TreatmentFMT"	-0.0630215966161945	0	0.508954424158117	0.90145334688446	0.994616820034024	0.987461721136519	0.998277976753966	NA	"prevalence"	111	18
"g__Comamonas_F_589250"	"Treatment"	"FMT"	"TreatmentFMT"	-0.180585311701411	0	0.480338362470281	0.706950810936551	0.994616820034024	0.627663808826394	0.998277976753966	NA	"prevalence"	111	21
"g__Corynebacterium"	"Treatment"	"FMT"	"TreatmentFMT"	-2.25918390004113	0	2.09215476318991	0.280215244842811	0.994616820034024	0.280215244842811	0.998277976753966	NA	"prevalence"	111	2
"g__Curtobacterium"	"Treatment"	"FMT"	"TreatmentFMT"	-0.378663987160963	0	0.567679912814237	0.50474795843	0.994616820034024	0.454414648796358	0.998277976753966	NA	"prevalence"	111	14
"g__Dubosiella"	"Treatment"	"FMT"	"TreatmentFMT"	0.00921577886131364	0	0.412917890009466	0.982193754661039	0.994616820034024	0.61383760773266	0.998277976753966	NA	"prevalence"	111	33
"g__Duncaniella"	"Treatment"	"FMT"	"TreatmentFMT"	-0.19785417128427	0	0.521252863762379	0.704261469033906	0.994616820034024	0.912538721302017	0.998277976753966	NA	"prevalence"	111	17
"g__Dysosmobacter"	"Treatment"	"FMT"	"TreatmentFMT"	-0.0500740365361395	0	0.962359253137308	0.958502732065428	0.994616820034024	0.998277976753966	0.998277976753966	NA	"prevalence"	111	4
"g__Enterococcus_H_360604"	"Treatment"	"FMT"	"TreatmentFMT"	0.0630215966161943	0	0.508954424158117	0.901453346884461	0.994616820034024	0.650539874223154	0.998277976753966	NA	"prevalence"	111	93
"g__Faecalibaculum"	"Treatment"	"FMT"	"TreatmentFMT"	0.453817190919822	0	0.593623065731776	0.444577006269611	0.994616820034024	0.691505298035572	0.998277976753966	NA	"prevalence"	111	13
"g__Glutamicibacter"	"Treatment"	"FMT"	"TreatmentFMT"	-2.25918390004113	0	2.09215476318991	0.280215244842811	0.994616820034024	0.280215244842811	0.998277976753966	NA	"prevalence"	111	2
"g__Granulimonas"	"Treatment"	"FMT"	"TreatmentFMT"	-0.653403880325884	0	1.13063914768037	0.563327146484369	0.994616820034024	0.432832174505875	0.998277976753966	NA	"prevalence"	111	3
"g__JC017"	"Treatment"	"FMT"	"TreatmentFMT"	-0.572133450704064	0	0.593551919964289	0.335088668071077	0.994616820034024	0.32737096303517	0.998277976753966	NA	"prevalence"	111	13
"g__Jeotgalibaca"	"Treatment"	"FMT"	"TreatmentFMT"	-0.0442443276686159	0	1.27926195732997	0.972410006318433	0.994616820034024	0.972410006318433	0.998277976753966	NA	"prevalence"	111	2
"g__Klebsiella_724518"	"Treatment"	"FMT"	"TreatmentFMT"	-0.726513725574731	0	0.846630368159256	0.390824069559828	0.994616820034024	0.332050447659397	0.998277976753966	NA	"prevalence"	111	6
"g__Kroppenstedtia_A"	"Treatment"	"FMT"	"TreatmentFMT"	-0.653403880325884	0	1.13063914768037	0.563327146484369	0.994616820034024	0.809316819002516	0.998277976753966	NA	"prevalence"	111	3
"g__Kurthia"	"Treatment"	"FMT"	"TreatmentFMT"	-0.0442443276686157	0	1.27926195732997	0.972410006318433	0.994616820034024	0.972410006318433	0.998277976753966	NA	"prevalence"	111	2
"g__Lacrimispora"	"Treatment"	"FMT"	"TreatmentFMT"	0.559085516121129	0	1.1332703143131	0.621773654195044	0.994616820034024	0.205545452095905	0.998277976753966	NA	"prevalence"	111	3
"g__Lacticaseibacillus"	"Treatment"	"FMT"	"TreatmentFMT"	-1.15330592425592	0	0.801319204949597	0.150077138115301	0.994616820034024	0.277631128845724	0.998277976753966	NA	"prevalence"	111	8
"g__Lactiplantibacillus"	"Treatment"	"FMT"	"TreatmentFMT"	-0.0442443276686157	0	1.27926195732997	0.972410006318433	0.994616820034024	0.972410006318433	0.998277976753966	NA	"prevalence"	111	2
"g__Lactobacillus"	"Treatment"	"FMT"	"TreatmentFMT"	-0.100866516557805	0	0.378932509711593	0.790095989925179	0.994616820034024	0.68052255947428	0.998277976753966	NA	"prevalence"	111	52
"g__Lactococcus_A_346120"	"Treatment"	"FMT"	"TreatmentFMT"	0.55908551612113	0	1.1332703143131	0.621773654195044	0.994616820034024	0.844442902495758	0.998277976753966	NA	"prevalence"	111	3
"g__Laedolimicola"	"Treatment"	"FMT"	"TreatmentFMT"	-0.95822998919129	0	0.819902445886911	0.242519605967869	0.994616820034024	0.426223452656928	0.998277976753966	NA	"prevalence"	111	7
"g__Latilactobacillus"	"Treatment"	"FMT"	"TreatmentFMT"	-2.64716183141994	0	2.05913459750138	0.198593143970092	0.994616820034024	0.198593143970092	0.998277976753966	NA	"prevalence"	111	3
"g__Lawsonibacter"	"Treatment"	"FMT"	"TreatmentFMT"	-0.768239708422337	0	0.71159974951517	0.280322458240075	0.994616820034024	0.482064235886391	0.998277976753966	NA	"prevalence"	111	9
