"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"g__Adlercreutzia_A_404260"	"Treatment"	"FMT"	"TreatmentFMT"	1.04543476001027	0	0.484427784029977	0.0309214763856036	0.331025862774608	0.0608868150693418	0.424999217369576	NA	"prevalence"	73	41
"g__Comamonas_F_589250"	"Treatment"	"FMT"	"TreatmentFMT"	-1.05366626370005	0	0.488921533804449	0.0311553753199632	0.331025862774608	0.0613400932285986	0.424999217369576	NA	"prevalence"	73	30
"g__Duncaniella"	"Treatment"	"FMT"	"TreatmentFMT"	1.73147443940657	0	0.785065729482608	0.0274179587985378	0.331025862774608	0.0540841731323972	0.424999217369576	NA	"prevalence"	73	62
"g__Novosphingobium"	"Treatment"	"FMT"	"TreatmentFMT"	-2.02545223540276	0	0.996921745762345	0.0421833932954406	0.421833932954406	0.0825873479209634	0.500685796770841	NA	"prevalence"	73	8
"g__Acetatifactor"	"Treatment"	"FMT"	"TreatmentFMT"	1.23549887896938	0	0.622506013382903	0.0471758569734084	0.445549760304413	0.0921261524656414	0.525660987598071	NA	"prevalence"	73	16
"g__Acetatifactor"	"Treatment"	"FMT"	"TreatmentFMT"	2.56492237781472	-0.216192636048604	1.3015383710873	0.0539684342894579	0.458731691460392	0.0921261524656414	0.525660987598071	NA	"abundance"	73	16
"g__Adlercreutzia_A_404260"	"Treatment"	"FMT"	"TreatmentFMT"	-1.39151977233564	-0.216192636048604	0.546991438376026	0.0529140794663929	0.458731691460392	0.0608868150693418	0.424999217369576	NA	"abundance"	73	41
"f__Coprobacillaceae Family"	"Treatment"	"FMT"	"TreatmentFMT"	-2.22689073452414	-0.216192636048604	0.132551353947706	0.0833619037174699	0.491981529160625	0.159774600443539	0.569417877063063	NA	"abundance"	73	3
"g__Schaedlerella"	"Treatment"	"FMT"	"TreatmentFMT"	1.06496557865376	-0.216192636048604	0.682254421454248	0.0932346863670885	0.491981529160625	0.129352464248712	0.569417877063063	NA	"abundance"	73	20
"g__UBA3282"	"Treatment"	"FMT"	"TreatmentFMT"	1.27746603928405	-0.216192636048604	0.782143340412258	0.0872599611228089	0.491981529160625	0.166905621430464	0.569417877063063	NA	"abundance"	73	17
"f__Muribaculaceae Family"	"Treatment"	"FMT"	"TreatmentFMT"	1.4140903810628	0	0.802201726895369	0.0779407103448832	0.491981529160625	0.149806666360701	0.569417877063063	NA	"prevalence"	73	64
"g__Acutalibacter"	"Treatment"	"FMT"	"TreatmentFMT"	0.881630629077501	0	0.514292536674669	0.0864811625071751	0.491981529160625	0.165483333545758	0.569417877063063	NA	"prevalence"	73	24
"g__Bacteroides_H_857956"	"Treatment"	"FMT"	"TreatmentFMT"	-0.835329587693188	0	0.50130914193198	0.0956544056451002	0.491981529160625	0.182159045970883	0.569417877063063	NA	"prevalence"	73	47
"g__Bifidobacterium_388775"	"Treatment"	"FMT"	"TreatmentFMT"	0.866755388795549	0	0.507138804273715	0.0874307994329289	0.491981529160625	0.167217454176377	0.569417877063063	NA	"prevalence"	73	49
"g__CAG-269"	"Treatment"	"FMT"	"TreatmentFMT"	1.67888352459106	0	1.01319804490536	0.097516608860739	0.491981529160625	0.18552372871778	0.569417877063063	NA	"prevalence"	73	7
"g__CAG-314"	"Treatment"	"FMT"	"TreatmentFMT"	1.67888352459106	0	1.01319804490536	0.0975166088607389	0.491981529160625	0.0156609950420128	0.217016645582177	NA	"prevalence"	73	7
"g__Dysosmobacter"	"Treatment"	"FMT"	"TreatmentFMT"	1.39901417171494	0	0.794146931615056	0.0781273372338812	0.491981529160625	0.150150793644506	0.569417877063063	NA	"prevalence"	73	10
"g__MD308"	"Treatment"	"FMT"	"TreatmentFMT"	0.991194254441098	0	0.586142679660601	0.0908280107299283	0.491981529160625	0.173406293926701	0.569417877063063	NA	"prevalence"	73	17
"g__Pelethenecus"	"Treatment"	"FMT"	"TreatmentFMT"	3.69205453465856	0	2.08630209316542	0.0767830642991731	0.491981529160625	0.0767830642991731	0.496530482467986	NA	"prevalence"	73	8
"g__Schaedlerella"	"Treatment"	"FMT"	"TreatmentFMT"	1.01322942033015	0	0.552999109079744	0.0669150436582487	0.491981529160625	0.129352464248712	0.569417877063063	NA	"prevalence"	73	20
"g__Suilimivivens"	"Treatment"	"FMT"	"TreatmentFMT"	1.14721352887208	0	0.694154069746914	0.098396305832125	0.491981529160625	0.187110778662841	0.569417877063063	NA	"prevalence"	73	12
"g__CAG-873"	"Treatment"	"FMT"	"TreatmentFMT"	1.6337113030279	0	1.02187760555979	0.109879538707488	0.518875599452027	0.207685564388406	0.569417877063063	NA	"prevalence"	73	67
"g__WRAF01"	"Treatment"	"FMT"	"TreatmentFMT"	3.35081992579517	0	2.09506174883861	0.109734066636711	0.518875599452027	0.109734066636711	0.569417877063063	NA	"prevalence"	73	6
"g__Romboutsia_D_247318"	"Treatment"	"FMT"	"TreatmentFMT"	-1.33511334090453	-0.216192636048604	0.661575184441472	0.12689730411837	0.567698465792706	0.237691682444229	0.569417877063063	NA	"abundance"	73	16
"g__Lachnoclostridium_B"	"Treatment"	"FMT"	"TreatmentFMT"	1.23746165453202	0	0.803919581587253	0.123734642790372	0.567698465792706	0.232159023754283	0.569417877063063	NA	"prevalence"	73	9
"g__Stenotrophomonas_A_615274"	"Treatment"	"FMT"	"TreatmentFMT"	-1.23064473840146	0	0.81514000143567	0.131111260746389	0.571510623766312	0.245032358798271	0.569417877063063	NA	"prevalence"	73	8
"g__Lepagella"	"Treatment"	"FMT"	"TreatmentFMT"	0.484179082750803	-0.216192636048604	0.409571276825423	0.143217677517668	0.579690599476276	0.00012701291667431	0.012320252917408	NA	"abundance"	73	51
"g__NK4A144"	"Treatment"	"FMT"	"TreatmentFMT"	2.01343941883142	-0.216192636048604	1.28542523224357	0.13854872894042	0.579690599476276	0.257901707589834	0.569417877063063	NA	"abundance"	73	8
"g__Faecalibaculum"	"Treatment"	"FMT"	"TreatmentFMT"	-0.700845907518505	0	0.477317502508082	0.142022399075591	0.579690599476276	0.263874436311995	0.569417877063063	NA	"prevalence"	73	31
"g__Akkermansia"	"Treatment"	"FMT"	"TreatmentFMT"	-1.44874912781957	-0.216192636048604	0.820944251753955	0.148056717452712	0.585340510859558	0.0101163270294563	0.196256744371453	NA	"abundance"	73	55
"f__Lachnospiraceae Family"	"Treatment"	"FMT"	"TreatmentFMT"	0.876456965347911	-0.216192636048604	0.721337064490171	0.156782957077029	0.592189856153676	0.28898501852424	0.569417877063063	NA	"abundance"	73	39
"g__Choladousia"	"Treatment"	"FMT"	"TreatmentFMT"	1.33052269014065	-0.216192636048604	0.916169058608115	0.16273572240108	0.592189856153676	0.298988529456759	0.569417877063063	NA	"abundance"	73	7
"g__Faecalibaculum"	"Treatment"	"FMT"	"TreatmentFMT"	-1.53605362895206	-0.216192636048604	0.959067518964805	0.184623896330264	0.592189856153676	0.263874436311995	0.569417877063063	NA	"abundance"	73	31
"g__Kineothrix"	"Treatment"	"FMT"	"TreatmentFMT"	0.679737398640017	-0.216192636048604	0.5908398872929	0.173644032434566	0.592189856153676	0.317135814868995	0.580418378156462	NA	"abundance"	73	20
"g__Suilimivivens"	"Treatment"	"FMT"	"TreatmentFMT"	-1.88549701322473	-0.216192636048604	1.09996989659736	0.164235137127791	0.592189856153676	0.187110778662841	0.569417877063063	NA	"abundance"	73	12
"g__Turicibacter"	"Treatment"	"FMT"	"TreatmentFMT"	0.669126643151405	-0.216192636048604	0.617712184457329	0.183863709852851	0.592189856153676	0.333921555904848	0.588916198595824	NA	"abundance"	73	66
"g__Enterorhabdus"	"Treatment"	"FMT"	"TreatmentFMT"	-0.641176249624733	0	0.478091622288735	0.179882843856108	0.592189856153676	0.327407850198455	0.588121508689816	NA	"prevalence"	73	42
"g__Kineothrix"	"Treatment"	"FMT"	"TreatmentFMT"	0.716686029996608	0	0.537158129994943	0.18213243176818	0.592189856153676	0.317135814868995	0.580418378156462	NA	"prevalence"	73	20
"g__Limosilactobacillus"	"Treatment"	"FMT"	"TreatmentFMT"	2.9057795226531	0	2.11245436623347	0.168962034078563	0.592189856153676	0.168962034078563	0.569417877063063	NA	"prevalence"	73	4
"g__Acidovorax_F_589733"	"Treatment"	"FMT"	"TreatmentFMT"	-1.29300467631502	-0.216192636048604	0.805470865555107	0.247539338795222	0.605948348098105	0.391151376385231	0.665643570339779	NA	"abundance"	73	7
"g__Alistipes_A_871400"	"Treatment"	"FMT"	"TreatmentFMT"	1.55377626117479	-0.216192636048604	1.52952915839546	0.265307525449709	0.605948348098105	0.360919984832	0.625164973726857	NA	"abundance"	73	22
"g__Bacteroides_H_857956"	"Treatment"	"FMT"	"TreatmentFMT"	1.04963398868932	-0.216192636048604	1.24375828824283	0.320796184287232	0.605948348098105	0.182159045970883	0.569417877063063	NA	"abundance"	73	47
"g__Bifidobacterium_388775"	"Treatment"	"FMT"	"TreatmentFMT"	-0.888242446724551	-0.216192636048604	0.49910918582689	0.217928361098006	0.605948348098105	0.167217454176377	0.569417877063063	NA	"abundance"	73	49
"g__Butyribacter"	"Treatment"	"FMT"	"TreatmentFMT"	2.01332019964482	-0.216192636048604	1.73666911186324	0.239067828979137	0.605948348098105	0.420982231105476	0.690168138743883	NA	"abundance"	73	10
"g__Dysosmobacter"	"Treatment"	"FMT"	"TreatmentFMT"	1.44769802851026	-0.216192636048604	1.53963109107407	0.315675349535779	0.605948348098105	0.150150793644506	0.569417877063063	NA	"abundance"	73	10
"g__Pseudomonas_E_647464"	"Treatment"	"FMT"	"TreatmentFMT"	-1.15764620681867	-0.216192636048604	0.767211124710797	0.315841363953809	0.605948348098105	0.531926960723416	0.767819263722518	NA	"abundance"	73	5
"g__Romboutsia_B"	"Treatment"	"FMT"	"TreatmentFMT"	-1.10187146257503	-0.216192636048604	0.720606179659031	0.237115652986719	0.605948348098105	0.040749183727089	0.359333711047967	NA	"abundance"	73	57
"c__Chloroplast Class"	"Treatment"	"FMT"	"TreatmentFMT"	-2.29304036284353	0	2.08414292951249	0.271231130965006	0.605948348098105	0.271231130965006	0.569417877063063	NA	"prevalence"	73	2
"f__Eggerthellaceae Family"	"Treatment"	"FMT"	"TreatmentFMT"	2.21519581302497	0	2.16068300999962	0.305254944404941	0.605948348098105	0.305254944404941	0.569417877063063	NA	"prevalence"	73	2
"f__Oscillospiraceae_88309 Family"	"Treatment"	"FMT"	"TreatmentFMT"	0.660442466836789	0	0.565645270944283	0.242971682866534	0.605948348098105	0.426908127058072	0.690168138743883	NA	"prevalence"	73	17
"f__Peptostreptococcaceae_256921 Family"	"Treatment"	"FMT"	"TreatmentFMT"	0.474943575801051	0	0.478073463726395	0.320489183939669	0.605948348098105	0.538265050857023	0.767819263722518	NA	"prevalence"	73	44
"g__1XD8-76"	"Treatment"	"FMT"	"TreatmentFMT"	2.21519581302497	0	2.16068300999961	0.305254944404941	0.605948348098105	0.305254944404941	0.569417877063063	NA	"prevalence"	73	2
"g__Acidovorax_F_589733"	"Treatment"	"FMT"	"TreatmentFMT"	-1.02234944868794	0	0.833011695118793	0.219712473754214	0.605948348098105	0.391151376385231	0.665643570339779	NA	"prevalence"	73	7
"g__Alistipes_A_871400"	"Treatment"	"FMT"	"TreatmentFMT"	0.664346760063813	0	0.519055565873348	0.20057519730246	0.605948348098105	0.360919984832	0.625164973726857	NA	"prevalence"	73	22
"g__Avispirillum"	"Treatment"	"FMT"	"TreatmentFMT"	2.21519581302497	0	2.16068300999962	0.305254944404941	0.605948348098105	0.305254944404941	0.569417877063063	NA	"prevalence"	73	2
"g__Borkfalkia"	"Treatment"	"FMT"	"TreatmentFMT"	1.23384312144899	0	1.04868965674894	0.239372382445959	0.605948348098105	0.421445627414063	0.690168138743883	NA	"prevalence"	73	5
"g__C-19"	"Treatment"	"FMT"	"TreatmentFMT"	2.21519581302497	0	2.16068300999961	0.30525494440494	0.605948348098105	0.30525494440494	0.569417877063063	NA	"prevalence"	73	2
"g__Choladousia"	"Treatment"	"FMT"	"TreatmentFMT"	-1.02234944868794	0	0.833011695118793	0.219712473754214	0.605948348098105	0.298988529456759	0.569417877063063	NA	"prevalence"	73	7
"g__Clostridium_AQ"	"Treatment"	"FMT"	"TreatmentFMT"	-2.29304036284352	0	2.08414292951249	0.271231130965006	0.605948348098105	0.271231130965006	0.569417877063063	NA	"prevalence"	73	2
"g__Dubosiella"	"Treatment"	"FMT"	"TreatmentFMT"	0.836353724986527	0	0.727699526590741	0.250427393218347	0.605948348098105	0.438140907162557	0.696715868766689	NA	"prevalence"	73	64
"g__Enterenecus"	"Treatment"	"FMT"	"TreatmentFMT"	0.853211578816213	0	0.834704394512085	0.306699433413181	0.605948348098105	0.519334324370396	0.767819263722518	NA	"prevalence"	73	7
"g__Enterocloster"	"Treatment"	"FMT"	"TreatmentFMT"	-2.29304036284352	0	2.08414292951249	0.271231130965008	0.605948348098105	0.271231130965008	0.569417877063063	NA	"prevalence"	73	2
"g__Eubacterium_R"	"Treatment"	"FMT"	"TreatmentFMT"	-1.08888792933021	0	1.07703333016732	0.312013215768903	0.605948348098105	0.526674184723353	0.767819263722518	NA	"prevalence"	73	4
"g__Ileibacterium"	"Treatment"	"FMT"	"TreatmentFMT"	2.60948682686689	0	2.12923264442428	0.2203670449129	0.605948348098105	0.2203670449129	0.569417877063063	NA	"prevalence"	73	3
"g__Lacrimispora"	"Treatment"	"FMT"	"TreatmentFMT"	-1.08888792933021	0	1.07703333016732	0.312013215768902	0.605948348098105	0.526674184723352	0.767819263722518	NA	"prevalence"	73	4
"g__Mesorhizobium_I"	"Treatment"	"FMT"	"TreatmentFMT"	2.21519581302497	0	2.16068300999961	0.30525494440494	0.605948348098105	0.30525494440494	0.569417877063063	NA	"prevalence"	73	2
"g__Parvibacter"	"Treatment"	"FMT"	"TreatmentFMT"	-0.723506669507635	0	0.661390079343809	0.273990839601687	0.605948348098105	0.472910699017736	0.739876416205168	NA	"prevalence"	73	11
"g__Ruminococcus_B"	"Treatment"	"FMT"	"TreatmentFMT"	-2.29304036284353	0	2.08414292951249	0.271231130965006	0.605948348098105	0.271231130965006	0.569417877063063	NA	"prevalence"	73	2
"g__Streptococcus"	"Treatment"	"FMT"	"TreatmentFMT"	-2.29304036284353	0	2.08414292951249	0.271231130965006	0.605948348098105	0.271231130965006	0.569417877063063	NA	"prevalence"	73	2
"g__Thomasclavelia"	"Treatment"	"FMT"	"TreatmentFMT"	0.853211578816216	0	0.834704394512085	0.306699433413179	0.605948348098105	0.519334324370393	0.767819263722518	NA	"prevalence"	73	7
"g__Turicibacter"	"Treatment"	"FMT"	"TreatmentFMT"	1.02234944868794	0	0.833011695118792	0.219712473754213	0.605948348098105	0.333921555904848	0.588916198595824	NA	"prevalence"	73	66
"g__UBA3282"	"Treatment"	"FMT"	"TreatmentFMT"	0.66044246683679	0	0.565645270944283	0.242971682866533	0.605948348098105	0.166905621430464	0.569417877063063	NA	"prevalence"	73	17
"g__UBA7173"	"Treatment"	"FMT"	"TreatmentFMT"	2.60948682686689	0	2.12923264442428	0.2203670449129	0.605948348098105	0.2203670449129	0.569417877063063	NA	"prevalence"	73	3
"g__UBA946"	"Treatment"	"FMT"	"TreatmentFMT"	2.60948682686689	0	2.12923264442428	0.220367044912901	0.605948348098105	0.220367044912901	0.569417877063063	NA	"prevalence"	73	3
"o__Lachnospirales Order"	"Treatment"	"FMT"	"TreatmentFMT"	-2.29304036284353	0	2.08414292951249	0.271231130965006	0.605948348098105	0.271231130965006	0.569417877063063	NA	"prevalence"	73	2
"f__Christensenellaceae Family"	"Treatment"	"FMT"	"TreatmentFMT"	-1.46948046404837	-0.216192636048604	1.17175646039742	0.345339765840309	0.624264252656895	0.571419977809979	0.785938849635989	NA	"abundance"	73	6
"f__Peptostreptococcaceae_256921 Family"	"Treatment"	"FMT"	"TreatmentFMT"	-0.627677024489818	-0.216192636048604	0.408102471821165	0.364551120728552	0.624264252656895	0.538265050857023	0.767819263722518	NA	"abundance"	73	44
"g__Adlercreutzia_A_404257"	"Treatment"	"FMT"	"TreatmentFMT"	-0.606337428231797	-0.216192636048604	0.36952097892397	0.351727075409522	0.624264252656895	0.579742215242908	0.785938849635989	NA	"abundance"	73	65
"g__Anaerotruncus"	"Treatment"	"FMT"	"TreatmentFMT"	1.71058975570857	-0.216192636048604	1.22070816672012	0.364533572203265	0.624264252656895	0.596182419143256	0.785938849635989	NA	"abundance"	73	3
"g__CAG-269"	"Treatment"	"FMT"	"TreatmentFMT"	-1.75645246870688	-0.216192636048604	1.52975658436676	0.359235251421443	0.624264252656895	0.18552372871778	0.569417877063063	NA	"abundance"	73	7
"g__Dubosiella"	"Treatment"	"FMT"	"TreatmentFMT"	0.622623161924807	-0.216192636048604	0.862188390361595	0.348936865281494	0.624264252656895	0.438140907162557	0.696715868766689	NA	"abundance"	73	64
"g__Laedolimicola"	"Treatment"	"FMT"	"TreatmentFMT"	0.954904550626986	-0.216192636048604	1.12876764329147	0.34787839704462	0.624264252656895	0.574737414958906	0.785938849635989	NA	"abundance"	73	8
"g__Staphylococcus"	"Treatment"	"FMT"	"TreatmentFMT"	-1.49112844533504	-0.216192636048604	1.25484256135994	0.367214266268762	0.624264252656895	0.599582215186218	0.785938849635989	NA	"abundance"	73	6
"g__Porcincola"	"Treatment"	"FMT"	"TreatmentFMT"	0.658098037352891	0	0.728300056092382	0.366203093615178	0.624264252656895	0.598301481457029	0.785938849635989	NA	"prevalence"	73	9
"g__Romboutsia_D_247318"	"Treatment"	"FMT"	"TreatmentFMT"	0.531414459945962	0	0.572111838882952	0.352959237626917	0.624264252656895	0.237691682444229	0.569417877063063	NA	"prevalence"	73	16
"g__Porcincola"	"Treatment"	"FMT"	"TreatmentFMT"	-1.6225537885332	-0.216192636048604	1.52436305161192	0.384972759258038	0.647973951226401	0.598301481457029	0.785938849635989	NA	"abundance"	73	9
"g__Adlercreutzia_A_404257"	"Treatment"	"FMT"	"TreatmentFMT"	0.628058435273007	0	0.747664271758741	0.400893053107065	0.661668145904864	0.579742215242908	0.785938849635989	NA	"prevalence"	73	65
"g__Laedolimicola"	"Treatment"	"FMT"	"TreatmentFMT"	-0.628058435273007	0	0.747664271758741	0.400893053107065	0.661668145904864	0.574737414958906	0.785938849635989	NA	"prevalence"	73	8
"f__Clostridiaceae_222000 Family"	"Treatment"	"FMT"	"TreatmentFMT"	-0.516890290421573	-0.216192636048604	0.047591476919199	0.412567593809222	0.674389336034305	0.654923168156913	0.847033964149607	NA	"abundance"	73	3
"g__Brotaphodocola"	"Treatment"	"FMT"	"TreatmentFMT"	-0.706546822053154	-0.216192636048604	0.318955303218401	0.422010773105653	0.683255537409152	0.665928453594075	0.849934999981911	NA	"abundance"	73	3
"g__CAG-873"	"Treatment"	"FMT"	"TreatmentFMT"	-0.547503221155054	-0.216192636048604	0.37703120592523	0.431584101359421	0.692163181425486	0.207685564388406	0.569417877063063	NA	"abundance"	73	67
"g__COE1"	"Treatment"	"FMT"	"TreatmentFMT"	0.705808351220586	-0.216192636048604	1.13771418524487	0.43685431152613	0.694067597751795	0.682866933553291	0.860234968242457	NA	"abundance"	73	20
"g__Lachnoclostridium_B"	"Treatment"	"FMT"	"TreatmentFMT"	0.490666697933688	-0.216192636048604	0.853689110827771	0.44639992565536	0.696220067535883	0.232159023754283	0.569417877063063	NA	"abundance"	73	9
"g__MD308"	"Treatment"	"FMT"	"TreatmentFMT"	-1.06789252296979	-0.216192636048604	1.08899228938775	0.445818144223668	0.696220067535883	0.173406293926701	0.569417877063063	NA	"abundance"	73	17
"f__Oscillospiraceae_88309 Family"	"Treatment"	"FMT"	"TreatmentFMT"	0.808997967885699	-0.216192636048604	1.31697489149791	0.454438730558067	0.702314401771559	0.426908127058072	0.690168138743883	NA	"abundance"	73	17
"f__Christensenellaceae Family"	"Treatment"	"FMT"	"TreatmentFMT"	0.61273915970949	0	0.8605093689102	0.476424126348392	0.72314376320738	0.571419977809979	0.785938849635989	NA	"prevalence"	73	6
"g__Emergencia"	"Treatment"	"FMT"	"TreatmentFMT"	0.61273915970949	0	0.8605093689102	0.476424126348391	0.72314376320738	0.725868304529955	0.902682378710328	NA	"prevalence"	73	6
"g__Clostridium_T"	"Treatment"	"FMT"	"TreatmentFMT"	-0.837018350090775	-0.216192636048604	0.877649477304615	0.485804690544387	0.730856614093325	0.0123337639307417	0.199395850213657	NA	"abundance"	73	29
"o__Christensenellales Order"	"Treatment"	"FMT"	"TreatmentFMT"	0.678679687566698	-0.216192636048604	1.20990988092143	0.506043671195625	0.754626527221546	0.756007145234104	0.92826193781909	NA	"abundance"	73	6
"f__Clostridiaceae_222000 Family"	"Treatment"	"FMT"	"TreatmentFMT"	-0.689206403731457	0	1.13880759967616	0.545046089922707	0.772148627390502	0.654923168156913	0.847033964149607	NA	"prevalence"	73	3
"f__Coprobacillaceae Family"	"Treatment"	"FMT"	"TreatmentFMT"	-0.689206403731457	0	1.13880759967616	0.545046089922707	0.772148627390502	0.159774600443539	0.569417877063063	NA	"prevalence"	73	3
"f__Lachnospiraceae Family"	"Treatment"	"FMT"	"TreatmentFMT"	-0.283741730324017	0	0.467827065108427	0.544176233262726	0.772148627390502	0.28898501852424	0.569417877063063	NA	"prevalence"	73	39
"g__Dorea_D_143701"	"Treatment"	"FMT"	"TreatmentFMT"	-0.689206403731457	0	1.13880759967616	0.545046089922707	0.772148627390502	0.793016939705382	0.949662261128668	NA	"prevalence"	73	3
"g__NK4A144"	"Treatment"	"FMT"	"TreatmentFMT"	0.453530053317541	0	0.748235084333796	0.5444263708601	0.772148627390502	0.257901707589834	0.569417877063063	NA	"prevalence"	73	8
"g__Paraclostridium"	"Treatment"	"FMT"	"TreatmentFMT"	-0.689206403731458	0	1.13880759967616	0.545046089922707	0.772148627390502	0.793016939705382	0.949662261128668	NA	"prevalence"	73	3
"g__Eubacterium_G_180878"	"Treatment"	"FMT"	"TreatmentFMT"	0.311559806570456	0	0.532508439710341	0.558494218222511	0.784661298329148	0.036899107591214	0.357921343634775	NA	"prevalence"	73	19
"g__Novosphingobium"	"Treatment"	"FMT"	"TreatmentFMT"	-0.798106641899904	-0.216192636048604	1.02501880690578	0.588304103072488	0.812576981988501	0.0825873479209634	0.500685796770841	NA	"abundance"	73	8
"g__Butyribacter"	"Treatment"	"FMT"	"TreatmentFMT"	0.357579288183478	0	0.677203451276194	0.597483074991545	0.812576981988501	0.420982231105476	0.690168138743883	NA	"prevalence"	73	10
"g__Hominilimicola"	"Treatment"	"FMT"	"TreatmentFMT"	-0.477526074990256	0	0.899819651503943	0.595633012862276	0.812576981988501	0.83648733971316	0.97758158978526	NA	"prevalence"	73	5
"g__UBA9414"	"Treatment"	"FMT"	"TreatmentFMT"	-0.477526074990256	0	0.899819651503943	0.595633012862276	0.812576981988501	0.83648733971316	0.97758158978526	NA	"prevalence"	73	5
"g__Thomasclavelia"	"Treatment"	"FMT"	"TreatmentFMT"	0.873922659748847	-0.216192636048604	1.99263577397131	0.609269521120243	0.822030306273344	0.519334324370393	0.767819263722518	NA	"abundance"	73	7
"g__Enterorhabdus"	"Treatment"	"FMT"	"TreatmentFMT"	-0.442249921234641	-0.216192636048604	0.462850294401865	0.640545807546655	0.831242651014743	0.327407850198455	0.588121508689816	NA	"abundance"	73	42
"g__Eubacterium_F"	"Treatment"	"FMT"	"TreatmentFMT"	-0.642614183738907	-0.216192636048604	0.899423614090815	0.638050880523336	0.831242651014743	0.868992834910068	0.988364295908715	NA	"abundance"	73	22
"g__Anaerotruncus"	"Treatment"	"FMT"	"TreatmentFMT"	0.543259411820855	0	1.14273252175528	0.634499168651191	0.831242651014743	0.596182419143256	0.785938849635989	NA	"prevalence"	73	3
"g__Brotaphodocola"	"Treatment"	"FMT"	"TreatmentFMT"	0.543259411820855	0	1.14273252175528	0.634499168651191	0.831242651014743	0.665928453594075	0.849934999981911	NA	"prevalence"	73	3
"g__Petralouisia"	"Treatment"	"FMT"	"TreatmentFMT"	-0.24297327303648	0	0.500221947871223	0.627157949481561	0.831242651014743	0.860988805365206	0.988364295908715	NA	"prevalence"	73	23
"f__Muribaculaceae Family"	"Treatment"	"FMT"	"TreatmentFMT"	-0.00674723892743528	-0.216192636048604	0.385226998493606	0.657030199809362	0.833767085282424	0.149806666360701	0.569417877063063	NA	"abundance"	73	64
"g__Acutalibacter"	"Treatment"	"FMT"	"TreatmentFMT"	0.169663430025789	-0.216192636048604	0.831337759811477	0.660508870041354	0.833767085282424	0.165483333545758	0.569417877063063	NA	"abundance"	73	24
"g__Ligilactobacillus"	"Treatment"	"FMT"	"TreatmentFMT"	-1.08570042202132	-0.216192636048604	1.90445559475211	0.648162300779512	0.833767085282424	0.0290079477831362	0.351721366870527	NA	"abundance"	73	23
