"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"g__Turicibacter"	"Sex"	"F"	"SexF"	0.326779377043202	0	0.776567719345751	0.673901431882121	0.935664797985093	0.893659723871469	0.999274818043865	NA	"prevalence"	73	66
"g__Bifidobacterium_388775"	"Sex"	"F"	"SexF"	-0.0418057842667314	0.0707771090052037	0.507795145221894	0.711419532110244	0.945246761116464	0.597806934998133	0.828389609925984	NA	"abundance"	73	49
"g__Turicibacter"	"Sex"	"F"	"SexF"	0.391274023952467	0.0707771090052037	0.61912432281941	0.702415086428406	0.945246761116464	0.893659723871469	0.999274818043865	NA	"abundance"	73	66
"f__Oscillospiraceae_88309 Family"	"Sex"	"F"	"SexF"	-0.184693836936594	0	0.547901012844219	0.736046462814372	0.945246761116464	0.930328530207196	0.999274818043865	NA	"prevalence"	73	17
"g__Adlercreutzia_A_404199"	"Sex"	"F"	"SexF"	0.168940577788702	0	0.512587606446843	0.741714455225798	0.945246761116464	0.511417819271577	0.787421086814968	NA	"prevalence"	73	52
"g__CAG-269"	"Sex"	"F"	"SexF"	0.26991776579951	0	0.776705783161705	0.728203624112237	0.945246761116464	0.926126730054278	0.999274818043865	NA	"prevalence"	73	7
"g__CAG-314"	"Sex"	"F"	"SexF"	0.26991776579951	0	0.776705783161705	0.728203624112237	0.945246761116464	0.926126730054278	0.999274818043865	NA	"prevalence"	73	7
"g__Enterenecus"	"Sex"	"F"	"SexF"	0.26991776579951	0	0.776705783161705	0.728203624112237	0.945246761116464	0.80664989001811	0.968512108352025	NA	"prevalence"	73	7
"g__Enterorhabdus"	"Sex"	"F"	"SexF"	0.157588346461257	0	0.470572474174324	0.737710742067488	0.945246761116464	0.591841545231129	0.828389609925984	NA	"prevalence"	73	42
"g__MD308"	"Sex"	"F"	"SexF"	-0.184693836936594	0	0.547901012844219	0.736046462814372	0.945246761116464	0.187846516836165	0.554571073225384	NA	"prevalence"	73	17
"g__Petralouisia"	"Sex"	"F"	"SexF"	-0.164094896948191	0	0.499850360948354	0.742693883734365	0.945246761116464	0.577328960684235	0.828389609925984	NA	"prevalence"	73	23
"g__Thomasclavelia"	"Sex"	"F"	"SexF"	0.26991776579951	0	0.776705783161705	0.728203624112237	0.945246761116464	0.466423132396106	0.76683125156648	NA	"prevalence"	73	7
"g__Stenotrophomonas_A_615274"	"Sex"	"F"	"SexF"	-0.108372251423192	0.0707771090052037	0.785627468938833	0.752418395378113	0.950423236267091	0.938703349052852	0.999274818043865	NA	"abundance"	73	8
"g__Porcincola"	"Sex"	"F"	"SexF"	0.212554940845064	0	0.698457579050605	0.760883749155561	0.95394380491145	0.643904597343757	0.879700647075274	NA	"prevalence"	73	9
"g__CAG-314"	"Sex"	"F"	"SexF"	-0.230990280284138	0.0707771090052037	1.31589368560488	0.78119091395419	0.958232448306058	0.926126730054278	0.999274818043865	NA	"abundance"	73	7
"g__Lepagella"	"Sex"	"F"	"SexF"	0.265739448255411	0.0707771090052037	0.377274763823038	0.777736462759545	0.958232448306058	0.579570117049298	0.828389609925984	NA	"abundance"	73	51
"g__Sporofaciens"	"Sex"	"F"	"SexF"	0.298128473124966	0.0707771090052037	0.511804427086919	0.781415746535297	0.958232448306058	0.0575576736601476	0.348943396564645	NA	"abundance"	73	35
"f__Christensenellaceae Family"	"Sex"	"F"	"SexF"	0.61499572263148	0.0707771090052037	1.72221233387382	0.799792148942238	0.973660007407942	0.254321395815573	0.554571073225384	NA	"abundance"	73	6
"g__Brotaphodocola"	"Sex"	"F"	"SexF"	-0.0770500157676732	0.0707771090052037	0.771365148470395	0.81675734816916	0.987159960377114	0.81874219468934	0.968512108352025	NA	"abundance"	73	3
"f__Oscillospiraceae_88309 Family"	"Sex"	"F"	"SexF"	0.395729042167158	0.0707771090052037	1.27257352949016	0.849625323078656	0.991838463058451	0.930328530207196	0.999274818043865	NA	"abundance"	73	17
"g__Bacteroides_H_857956"	"Sex"	"F"	"SexF"	-0.0328604218323863	0.0707771090052037	1.24898563428589	0.884545551200496	0.991838463058451	0.813511205930202	0.968512108352025	NA	"abundance"	73	47
"g__CAG-269"	"Sex"	"F"	"SexF"	0.347689575871266	0.0707771090052037	1.20599026652601	0.876268161120346	0.991838463058451	0.926126730054278	0.999274818043865	NA	"abundance"	73	7
"g__CAG-873"	"Sex"	"F"	"SexF"	0.110845572365483	0.0707771090052037	0.3818195089257	0.919692925696514	0.991838463058451	0.193437054620129	0.554571073225384	NA	"abundance"	73	67
"g__Choladousia"	"Sex"	"F"	"SexF"	0.450511217422256	0.0707771090052037	1.39586808528117	0.837606907046117	0.991838463058451	0.147272739101066	0.554571073225384	NA	"abundance"	73	7
