"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"g__Duncaniella"	"Sex"	"F"	"SexF"	0.418776147495687	-0.241182201688825	0.639813749437761	0.22475107646395	0.717931853305103	0.398989106556196	0.749813923081514	NA	"abundance"	48	30
"g__Enterocloster"	"Sex"	"F"	"SexF"	-2.00223633239864	-0.241182201688825	0.243832559042309	0.145224135088384	0.717931853305103	0.269358220764598	0.714180142638378	NA	"abundance"	48	3
"g__Eubacterium_G_180878"	"Sex"	"F"	"SexF"	0.45325355965926	-0.241182201688825	0.627925505084796	0.21203793418248	0.717931853305103	0.379115782832586	0.738501299919716	NA	"abundance"	48	15
"g__Ligilactobacillus"	"Sex"	"F"	"SexF"	-2.03818711938663	-0.241182201688825	1.36625293986502	0.264459077714677	0.717931853305103	0.458979551643656	0.749813923081514	NA	"abundance"	48	16
"g__MD308"	"Sex"	"F"	"SexF"	0.509978543137648	-0.241182201688825	0.620032899338967	0.254174379169539	0.717931853305103	0.443744143312858	0.749813923081514	NA	"abundance"	48	5
"g__Romboutsia_B"	"Sex"	"F"	"SexF"	1.54259590287434	-0.241182201688825	1.21858157553832	0.13809306372851	0.717931853305103	0.0214715758462147	0.56541816395032	NA	"abundance"	48	14
"g__Romboutsia_D_247318"	"Sex"	"F"	"SexF"	-4.29380325268397	-0.241182201688825	1.98247013283675	0.193407791607482	0.717931853305103	0.349409009360481	0.738501299919716	NA	"abundance"	48	4
"f__Coprobacillaceae Family"	"Sex"	"F"	"SexF"	0.888625332850661	0	0.635204533936705	0.16182516813876	0.717931853305103	0.297462951234381	0.714180142638378	NA	"prevalence"	48	16
"f__Lachnospiraceae Family"	"Sex"	"F"	"SexF"	0.888625332850662	0	0.635204533936705	0.161825168138759	0.717931853305103	0.0601104510639991	0.714180142638378	NA	"prevalence"	48	16
"g__Adlercreutzia_A_404199"	"Sex"	"F"	"SexF"	0.9916334058989	0	0.733021361268993	0.176118613644039	0.717931853305103	0.32121946121618	0.714180142638378	NA	"prevalence"	48	11
"g__Anaerocolumna"	"Sex"	"F"	"SexF"	-1.20577391220485	0	1.08995517246549	0.268613958719596	0.717931853305103	0.465074458620179	0.749813923081514	NA	"prevalence"	48	4
"g__Bifidobacterium_388775"	"Sex"	"F"	"SexF"	-0.663781651887726	0	0.5815080308284	0.253668896353313	0.717931853305103	0.325449178923818	0.714180142638378	NA	"prevalence"	48	24
"g__C-19"	"Sex"	"F"	"SexF"	0.838872034346811	0	0.676074366479068	0.214680209430968	0.717931853305103	0.383272826540612	0.738501299919716	NA	"prevalence"	48	13
"g__Clostridioides_A"	"Sex"	"F"	"SexF"	-1.20577391220485	0	1.08995517246549	0.268613958719596	0.717931853305103	0.46507445862018	0.749813923081514	NA	"prevalence"	48	4
"g__Clostridium_F"	"Sex"	"F"	"SexF"	-1.17677672787869	0	0.854894563475675	0.168661690057752	0.717931853305103	0.308876614422366	0.714180142638378	NA	"prevalence"	48	7
"g__COE1"	"Sex"	"F"	"SexF"	1.45389125819712	0	1.04754630589445	0.165166991927605	0.717931853305103	0.303053848632796	0.714180142638378	NA	"prevalence"	48	6
"g__Granulimonas"	"Sex"	"F"	"SexF"	-1.20577391220485	0	1.08995517246549	0.268613958719596	0.717931853305103	0.465074458620179	0.749813923081514	NA	"prevalence"	48	4
"g__Kineothrix"	"Sex"	"F"	"SexF"	2.612554984661	0	2.18111416986101	0.230991953602055	0.717931853305103	0.230991953602055	0.714180142638378	NA	"prevalence"	48	3
"g__Klebsiella_724518"	"Sex"	"F"	"SexF"	-2.36921334455248	0	2.05629445207061	0.249248712230258	0.717931853305103	0.249248712230258	0.714180142638378	NA	"prevalence"	48	2
"g__Lysinibacillus_304693"	"Sex"	"F"	"SexF"	-2.36921334455248	0	2.05629445207061	0.249248712230258	0.717931853305103	0.249248712230258	0.714180142638378	NA	"prevalence"	48	2
"g__Merdibacter"	"Sex"	"F"	"SexF"	1.45389125819712	0	1.04754630589445	0.165166991927605	0.717931853305103	0.303053848632796	0.714180142638378	NA	"prevalence"	48	6
"g__Paenibacillus_A"	"Sex"	"F"	"SexF"	-1.20577391220485	0	1.08995517246549	0.268613958719596	0.717931853305103	0.465074458620179	0.749813923081514	NA	"prevalence"	48	4
"g__Petralouisia"	"Sex"	"F"	"SexF"	2.92324204649526	0	2.16508715982222	0.176960523287732	0.717931853305103	0.176960523287732	0.714180142638378	NA	"prevalence"	48	4
"g__Porcincola"	"Sex"	"F"	"SexF"	0.991633405898901	0	0.733021361268993	0.176118613644039	0.717931853305103	0.321219461216179	0.714180142638378	NA	"prevalence"	48	11
"g__Romboutsia_D_247318"	"Sex"	"F"	"SexF"	-1.20577391220485	0	1.08995517246549	0.268613958719596	0.717931853305103	0.349409009360481	0.738501299919716	NA	"prevalence"	48	4
"g__Sporofaciens"	"Sex"	"F"	"SexF"	0.732285780093837	0	0.638825994781734	0.251671339302398	0.717931853305103	0.440004215578533	0.749813923081514	NA	"prevalence"	48	15
"g__Stenotrophomonas_A_615274"	"Sex"	"F"	"SexF"	-3.11369307106607	0	2.0053990909461	0.120505561032662	0.717931853305103	0.120505561032662	0.714180142638378	NA	"prevalence"	48	4
"g__Paraclostridium"	"Sex"	"F"	"SexF"	-1.54035434108496	-0.241182201688825	0.960663503778786	0.277122228164897	0.727445848932854	0.477447726986717	0.754367408639012	NA	"abundance"	48	19
"g__Lepagella"	"Sex"	"F"	"SexF"	0.45592077148071	-0.241182201688825	0.774837552987618	0.283229568198263	0.730434149563942	0.184104726258464	0.714180142638378	NA	"abundance"	48	26
"f__Christensenellaceae Family"	"Sex"	"F"	"SexF"	-4.00175517322487	-0.241182201688825	3.0328604793231	0.292437139493479	0.741176888026576	0.199212035387112	0.714180142638378	NA	"abundance"	48	7
"g__Paenibacillus_A"	"Sex"	"F"	"SexF"	-1.82547130672453	-0.241182201688825	1.01217287970798	0.312133382728824	0.745491036748732	0.465074458620179	0.749813923081514	NA	"abundance"	48	4
"f__Dehalobacteriaceae Family"	"Sex"	"F"	"SexF"	2.20558249461124	0	2.21136224531778	0.318577019587963	0.745491036748732	0.318577019587963	0.714180142638378	NA	"prevalence"	48	2
"g__Blautia_A_141780"	"Sex"	"F"	"SexF"	2.20558249461124	0	2.21136224531778	0.318577019587963	0.745491036748732	0.318577019587963	0.714180142638378	NA	"prevalence"	48	2
"g__Limosilactobacillus"	"Sex"	"F"	"SexF"	2.20558249461124	0	2.21136224531778	0.318577019587963	0.745491036748732	0.318577019587963	0.714180142638378	NA	"prevalence"	48	2
"g__Terrisporobacter"	"Sex"	"F"	"SexF"	-0.769804237692665	0	0.77328883244062	0.319496158606599	0.745491036748732	0.536914521848825	0.831691122079553	NA	"prevalence"	48	8
"g__Turicibacter"	"Sex"	"F"	"SexF"	1.66441731643725	-0.241182201688825	2.10850262586643	0.332512658443981	0.763740012363518	0.000180335553170615	0.0142465087004786	NA	"abundance"	48	23
"f__Oscillospiraceae_88309 Family"	"Sex"	"F"	"SexF"	0.810349275581414	0	0.857123491726238	0.344439980055752	0.778964262587623	0.570241060250697	0.866327764611635	NA	"prevalence"	48	7
"g__Anaerocolumna"	"Sex"	"F"	"SexF"	-2.32650247692685	-0.241182201688825	1.63058971947714	0.367832192684173	0.819262610978384	0.465074458620179	0.749813923081514	NA	"abundance"	48	4
"g__CAG-873"	"Sex"	"F"	"SexF"	0.382939393907197	-0.241182201688825	0.874348994702034	0.376737353328841	0.825322289136767	0.611543673264462	0.911546229960236	NA	"abundance"	48	21
"g__Porcincola"	"Sex"	"F"	"SexF"	0.553638199638409	-0.241182201688825	1.04908274825212	0.381781739192518	0.825322289136767	0.321219461216179	0.714180142638378	NA	"abundance"	48	11
"g__Parasutterella_564865"	"Sex"	"F"	"SexF"	-0.0847252281438484	-0.241182201688825	0.324247599493782	0.401803644189808	0.856016459360896	0.177672068709104	0.714180142638378	NA	"abundance"	48	41
"g__Bacteroides_H_857956"	"Sex"	"F"	"SexF"	-0.241182201688825	-0.241182201688825	0.0826826332755508	0.499491665173565	0.863826762123695	0.7384145918608	0.938516676044498	NA	"abundance"	48	47
"g__Clostridium_T"	"Sex"	"F"	"SexF"	-1.18178748305494	-0.241182201688825	0.985564190500072	0.463941175906692	0.863826762123695	0.7126409371117	0.938516676044498	NA	"abundance"	48	26
"g__Dysosmobacter"	"Sex"	"F"	"SexF"	-1.34455564161038	-0.241182201688825	1.11531440274477	0.465890502156914	0.863826762123695	0.714727044313807	0.938516676044498	NA	"abundance"	48	6
"g__Faecalibaculum"	"Sex"	"F"	"SexF"	0.771171748513057	-0.241182201688825	1.55071431040014	0.452662878813227	0.863826762123695	0.66386790993048	0.938516676044498	NA	"abundance"	48	16
"g__Hominilimicola"	"Sex"	"F"	"SexF"	1.32381844776791	-0.241182201688825	1.94569596002879	0.462936081800306	0.863826762123695	0.711562347767993	0.938516676044498	NA	"abundance"	48	4
"g__Lachnoclostridium_A_184689"	"Sex"	"F"	"SexF"	1.79465201649682	-0.241182201688825	2.89999978244624	0.498439783526121	0.863826762123695	0.748437349250676	0.938516676044498	NA	"abundance"	48	5
"g__Lientehia"	"Sex"	"F"	"SexF"	-1.07976063967499	-0.241182201688825	0.762574697815069	0.474530797924553	0.863826762123695	0.723882117670193	0.938516676044498	NA	"abundance"	48	5
"g__Sporofaciens"	"Sex"	"F"	"SexF"	0.475118439083291	-0.241182201688825	1.05702830389274	0.414354435395967	0.863826762123695	0.440004215578533	0.749813923081514	NA	"abundance"	48	15
"g__Thomasclavelia"	"Sex"	"F"	"SexF"	-1.17641390336146	-0.241182201688825	0.874032613991138	0.432283796090346	0.863826762123695	0.192897552203457	0.714180142638378	NA	"abundance"	48	10
"f__Acutalibacteraceae Family"	"Sex"	"F"	"SexF"	-0.784480395959042	0	1.15080503036408	0.495441523890328	0.863826762123695	0.745420744185886	0.938516676044498	NA	"prevalence"	48	3
"g__Bacteroides_H_857956"	"Sex"	"F"	"SexF"	-1.58473293361115	0	2.28801460823634	0.488545790769888	0.863826762123695	0.7384145918608	0.938516676044498	NA	"prevalence"	48	47
"g__Choladousia"	"Sex"	"F"	"SexF"	0.44136225676248	0	0.598498797594766	0.460849431035141	0.863826762123695	0.709316663984869	0.938516676044498	NA	"prevalence"	48	18
"g__Enterocloster"	"Sex"	"F"	"SexF"	-0.784480395959041	0	1.15080503036408	0.495441523890329	0.863826762123695	0.269358220764598	0.714180142638378	NA	"prevalence"	48	3
"g__Eubacterium_G_180878"	"Sex"	"F"	"SexF"	-0.427112720638825	0	0.617433919240728	0.489091485770407	0.863826762123695	0.379115782832586	0.738501299919716	NA	"prevalence"	48	15
"g__Faecalibaculum"	"Sex"	"F"	"SexF"	0.497501496681639	0	0.617231781014778	0.420231002838613	0.863826762123695	0.66386790993048	0.938516676044498	NA	"prevalence"	48	16
"g__Solibaculum"	"Sex"	"F"	"SexF"	-0.784480395959041	0	1.15080503036408	0.495441523890328	0.863826762123695	0.745420744185886	0.938516676044498	NA	"prevalence"	48	3
"g__Merdibacter"	"Sex"	"F"	"SexF"	1.41854702933443	-0.241182201688825	2.70168943856424	0.530565887875965	0.866590950197409	0.303053848632796	0.714180142638378	NA	"abundance"	48	6
"o__Lachnospirales Order"	"Sex"	"F"	"SexF"	0.0768359688783335	-0.241182201688825	0.716903870743261	0.523342032794214	0.866590950197409	0.130226411103734	0.714180142638378	NA	"abundance"	48	8
"g__Anaerosporobacter"	"Sex"	"F"	"SexF"	-0.584924366186996	0	0.918286608578208	0.524142012068345	0.866590950197409	0.773559175321637	0.949651860487998	NA	"prevalence"	48	5
"g__Dysosmobacter"	"Sex"	"F"	"SexF"	0.554028673131872	0	0.881460608121726	0.529653652413947	0.866590950197409	0.714727044313807	0.938516676044498	NA	"prevalence"	48	6
"g__Lachnoclostridium_A_184689"	"Sex"	"F"	"SexF"	-0.584924366186997	0	0.918286608578208	0.524142012068344	0.866590950197409	0.748437349250676	0.938516676044498	NA	"prevalence"	48	5
"g__Laedolimicola"	"Sex"	"F"	"SexF"	0.558578290247453	-0.241182201688825	1.56278771661314	0.538764867886316	0.87031247889328	0.159012160200027	0.714180142638378	NA	"abundance"	48	15
"g__Adlercreutzia_A_404257"	"Sex"	"F"	"SexF"	-0.646020270506412	-0.241182201688825	0.370735197946477	0.638122552061948	0.920311765211597	0.0596890218010412	0.714180142638378	NA	"abundance"	48	16
"g__Alistipes_A_871400"	"Sex"	"F"	"SexF"	0.0396506731694568	-0.241182201688825	1.11997140867942	0.691930179906551	0.920311765211597	0.90509298594759	0.949651860487998	NA	"abundance"	48	12
"g__Choladousia"	"Sex"	"F"	"SexF"	0.0234973474726091	-0.241182201688825	0.893208481134798	0.633059009082056	0.920311765211597	0.709316663984869	0.938516676044498	NA	"abundance"	48	18
"g__COE1"	"Sex"	"F"	"SexF"	0.317917295213227	-0.241182201688825	1.25832007249141	0.587281601071471	0.920311765211597	0.303053848632796	0.714180142638378	NA	"abundance"	48	6
"g__Enterorhabdus"	"Sex"	"F"	"SexF"	-0.227586741143087	-0.241182201688825	0.355779508659743	0.644620787777505	0.920311765211597	0.873705615520119	0.949651860487998	NA	"abundance"	48	14
"g__Granulimonas"	"Sex"	"F"	"SexF"	-1.75812128745465	-0.241182201688825	2.05335017114298	0.585233849895111	0.920311765211597	0.465074458620179	0.749813923081514	NA	"abundance"	48	4
"g__Hominisplanchenecus_A"	"Sex"	"F"	"SexF"	-1.44818642234179	-0.241182201688825	1.347621042981	0.59197027599302	0.920311765211597	0.833511744326788	0.949651860487998	NA	"abundance"	48	3
"g__Lacrimispora"	"Sex"	"F"	"SexF"	-1.31552160089935	-0.241182201688825	2.16204907661909	0.694929292098553	0.920311765211597	0.90693186318051	0.949651860487998	NA	"abundance"	48	9
"g__Lawsonibacter"	"Sex"	"F"	"SexF"	-0.927771623151239	-0.241182201688825	1.14530078266164	0.677776643214619	0.920311765211597	0.207158873589455	0.714180142638378	NA	"abundance"	48	12
"g__Schaedlerella"	"Sex"	"F"	"SexF"	-0.786581966665143	-0.241182201688825	0.836269168758388	0.690340647068115	0.920311765211597	0.900201660336852	0.949651860487998	NA	"abundance"	48	10
"g__Terrisporobacter"	"Sex"	"F"	"SexF"	0.382261821878122	-0.241182201688825	1.64345202110081	0.638795846372795	0.920311765211597	0.536914521848825	0.831691122079553	NA	"abundance"	48	8
"f__UBA1242 Family"	"Sex"	"F"	"SexF"	0.479911103863665	0	1.1585274069545	0.678696636821169	0.920311765211597	0.896764148809972	0.949651860487998	NA	"prevalence"	48	3
"g__Acutalibacter"	"Sex"	"F"	"SexF"	0.479911103863664	0	1.1585274069545	0.678696636821169	0.920311765211597	0.896764148809972	0.949651860487998	NA	"prevalence"	48	3
"g__Cellulosilyticum"	"Sex"	"F"	"SexF"	0.479911103863666	0	1.1585274069545	0.678696636821168	0.920311765211597	0.896764148809972	0.949651860487998	NA	"prevalence"	48	3
"g__Clostridium_T"	"Sex"	"F"	"SexF"	0.303726415770449	0	0.576462734806322	0.598277248591305	0.920311765211597	0.7126409371117	0.938516676044498	NA	"prevalence"	48	26
"g__Duncaniella"	"Sex"	"F"	"SexF"	0.262090644121456	0	0.591361921548807	0.657622252392816	0.920311765211597	0.398989106556196	0.749813923081514	NA	"prevalence"	48	30
"g__Emergencia"	"Sex"	"F"	"SexF"	0.287744089879908	0	0.707184902838584	0.68409124788454	0.920311765211597	0.900201660336853	0.949651860487998	NA	"prevalence"	48	10
"g__Hominisplanchenecus_A"	"Sex"	"F"	"SexF"	0.479911103863664	0	1.1585274069545	0.678696636821169	0.920311765211597	0.833511744326788	0.949651860487998	NA	"prevalence"	48	3
"g__Paraclostridium"	"Sex"	"F"	"SexF"	0.243882671629489	0	0.588222791796781	0.67842789955503	0.920311765211597	0.477447726986717	0.754367408639012	NA	"prevalence"	48	19
"g__Schaedlerella"	"Sex"	"F"	"SexF"	0.287744089879908	0	0.707184902838585	0.684091247884539	0.920311765211597	0.900201660336852	0.949651860487998	NA	"prevalence"	48	10
"g__Lactobacillus"	"Sex"	"F"	"SexF"	0.179379000101567	-0.241182201688825	1.68133211028423	0.722677036166201	0.931873020319575	0.159012160200026	0.714180142638378	NA	"abundance"	48	15
"g__CAG-873"	"Sex"	"F"	"SexF"	0.209062574236917	0	0.579232030673235	0.718151315070941	0.931873020319575	0.611543673264462	0.911546229960236	NA	"prevalence"	48	21
"g__Enterorhabdus"	"Sex"	"F"	"SexF"	-0.229633135505832	0	0.627231538239387	0.714286092380953	0.931873020319575	0.873705615520119	0.949651860487998	NA	"prevalence"	48	14
"g__Enterococcus_H_360604"	"Sex"	"F"	"SexF"	-0.197728419060542	-0.241182201688825	0.655235347590896	0.737186492429127	0.940887576132815	0.930929060238294	0.951967000268636	NA	"abundance"	48	33
"g__Alistipes_A_871400"	"Sex"	"F"	"SexF"	-0.21570634495728	0	0.656469717467811	0.742469107696643	0.940887576132815	0.90509298594759	0.949651860487998	NA	"prevalence"	48	12
"g__Clostridium_F"	"Sex"	"F"	"SexF"	0.0311006788142014	-0.241182201688825	1.40484259369768	0.758666406162034	0.945118319540839	0.308876614422366	0.714180142638378	NA	"abundance"	48	7
"g__Pandoraea"	"Sex"	"F"	"SexF"	-1.24330965254804	-0.241182201688825	2.27205108936334	0.754881222823225	0.945118319540839	0.939916785075362	0.951967000268636	NA	"abundance"	48	4
"f__Acutalibacteraceae Family"	"Sex"	"F"	"SexF"	-0.322806016525593	-0.241182201688825	0.117271038062155	0.771866681249447	0.947402883790227	0.745420744185886	0.938516676044498	NA	"abundance"	48	3
"g__Acutalibacter"	"Sex"	"F"	"SexF"	-0.686592916658919	-0.241182201688825	0.724186619061522	0.792685073584206	0.947402883790227	0.896764148809972	0.949651860487998	NA	"abundance"	48	3
"g__Borkfalkia"	"Sex"	"F"	"SexF"	-0.952685351164472	-0.241182201688825	2.00856365595064	0.803913615211964	0.947402883790227	0.130226411103734	0.714180142638378	NA	"abundance"	48	8
"g__C-19"	"Sex"	"F"	"SexF"	-0.0065834929328194	-0.241182201688825	1.66500050844759	0.805614697100533	0.947402883790227	0.383272826540612	0.738501299919716	NA	"abundance"	48	13
"g__Clostridioides_A"	"Sex"	"F"	"SexF"	-0.0909656093557488	-0.241182201688825	1.19952073525755	0.805262771626624	0.947402883790227	0.46507445862018	0.749813923081514	NA	"abundance"	48	4
"g__Lientehia"	"Sex"	"F"	"SexF"	0.243341611435012	0	0.920121947625618	0.791420324197012	0.947402883790227	0.723882117670193	0.938516676044498	NA	"prevalence"	48	5
"g__MD308"	"Sex"	"F"	"SexF"	0.243341611435012	0	0.920121947625618	0.791420324197011	0.947402883790227	0.443744143312858	0.749813923081514	NA	"prevalence"	48	5
"f__Oscillospiraceae_88309 Family"	"Sex"	"F"	"SexF"	-0.286236855763938	-0.241182201688825	0.682023774130292	0.846924119131617	0.952963173758434	0.570241060250697	0.866327764611635	NA	"abundance"	48	7
"g__Adlercreutzia_A_404260"	"Sex"	"F"	"SexF"	-0.612819292939051	-0.241182201688825	0.824414411683325	0.839483667552634	0.952963173758434	0.974234507017647	0.974234507017647	NA	"abundance"	48	7
"g__Cellulosilyticum"	"Sex"	"F"	"SexF"	-0.806883995767501	-0.241182201688825	1.26561383306578	0.817817248835689	0.952963173758434	0.896764148809972	0.949651860487998	NA	"abundance"	48	3
"g__Solibaculum"	"Sex"	"F"	"SexF"	-1.04852854015977	-0.241182201688825	2.49435658557237	0.845293076111117	0.952963173758434	0.745420744185886	0.938516676044498	NA	"abundance"	48	3
"g__Adlercreutzia_A_404260"	"Sex"	"F"	"SexF"	0.132735185696803	0	0.800455929711685	0.868295083144447	0.952963173758434	0.974234507017647	0.974234507017647	NA	"prevalence"	48	7
"g__Akkermansia"	"Sex"	"F"	"SexF"	0.163630849941183	0	0.989747561462544	0.868687518936259	0.952963173758434	0.366987960296058	0.738501299919716	NA	"prevalence"	48	44
"g__Hominilimicola"	"Sex"	"F"	"SexF"	-0.163630849941182	0	0.989747561462544	0.868687518936259	0.952963173758434	0.711562347767993	0.938516676044498	NA	"prevalence"	48	4
"g__Ligilactobacillus"	"Sex"	"F"	"SexF"	0.12294280683364	0	0.608077415352975	0.839773803154866	0.952963173758434	0.458979551643656	0.749813923081514	NA	"prevalence"	48	16
"g__Pandoraea"	"Sex"	"F"	"SexF"	-0.163630849941182	0	0.989747561462544	0.86868751893626	0.952963173758434	0.939916785075362	0.951967000268636	NA	"prevalence"	48	4
"g__Anaerosporobacter"	"Sex"	"F"	"SexF"	-0.849146527974848	-0.241182201688825	2.61828771839957	0.883046030654932	0.954468871369669	0.773559175321637	0.949651860487998	NA	"abundance"	48	5
"g__Emergencia"	"Sex"	"F"	"SexF"	-0.601760592265975	-0.241182201688825	1.06448963760902	0.878215441304332	0.954468871369669	0.900201660336853	0.949651860487998	NA	"abundance"	48	10
"f__Peptostreptococcaceae_256921 Family"	"Sex"	"F"	"SexF"	-0.644223180085437	-0.241182201688825	1.95071169047478	0.916542238729037	0.958126644459916	0.176332458373963	0.714180142638378	NA	"abundance"	48	8
"f__Muribaculaceae Family"	"Sex"	"F"	"SexF"	0.0658695778787268	0	0.726667954901237	0.927773841986897	0.958126644459916	0.379216685476084	0.738501299919716	NA	"prevalence"	48	9
"g__Dubosiella"	"Sex"	"F"	"SexF"	0.0474820318818868	0	0.616141749112995	0.938573039470938	0.958126644459916	0.0638110076083445	0.714180142638378	NA	"prevalence"	48	33
"g__Enterococcus_H_360604"	"Sex"	"F"	"SexF"	0.047482031881888	0	0.616141749112995	0.938573039470937	0.958126644459916	0.930929060238294	0.951967000268636	NA	"prevalence"	48	33
"g__Evtepia"	"Sex"	"F"	"SexF"	-0.140938442154193	0	1.29882167180677	0.913589131608707	0.958126644459916	0.913589131608707	0.949651860487998	NA	"prevalence"	48	2
"g__Lacrimispora"	"Sex"	"F"	"SexF"	0.0658695778787265	0	0.726667954901237	0.927773841986897	0.958126644459916	0.90693186318051	0.949651860487998	NA	"prevalence"	48	9
